"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OTHERTR","Unspecified (other) treatment ","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","GRC","Greece","2013","2013","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","GRC","Greece","2014","2014","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","GRC","Greece","2015","2015","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","GRC","Greece","2016","2016","PC","Percentage","0","Units",,,0,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","GRC","Greece","2010","2010","PC","Percentage","0","Units",,,12.680000305176,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","GRC","Greece","2011","2011","PC","Percentage","0","Units",,,11.900001525879,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","GRC","Greece","2012","2012","PC","Percentage","0","Units",,,7.9700012207031,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","GRC","Greece","2013","2013","PC","Percentage","0","Units",,,7.1699981689453,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","GRC","Greece","2014","2014","PC","Percentage","0","Units",,,7.1699981689453,,
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","1970","1970","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","1980","1980","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","1990","1990","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2011","2011","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2013","2013","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,0,"E","Estimated value"
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","1970","1970","PC","Percentage","0","Units",,,72,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","1980","1980","PC","Percentage","0","Units",,,60,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","1990","1990","PC","Percentage","0","Units",,,57.099998474121,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2000","2000","PC","Percentage","0","Units",,,49,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2005","2005","PC","Percentage","0","Units",,,35.199996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2010","2010","PC","Percentage","0","Units",,,27.599998474121,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2011","2011","PC","Percentage","0","Units",,,27.099998474121,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2012","2012","PC","Percentage","0","Units",,,25.984413146973,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2013","2013","PC","Percentage","0","Units",,,24.980476379394,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2014","2014","PC","Percentage","0","Units",,,23.139999389648,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2015","2015","PC","Percentage","0","Units",,,21.220001220703,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2016","2016","PC","Percentage","0","Units",,,19.3857421875,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","HUN","Hungary","2017","2017","PC","Percentage","0","Units",,,18.5,,
"OTHERTR","Unspecified (other) treatment ","ISL","Iceland","1990","1990","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,0,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","ISL","Iceland","1990","1990","PC","Percentage","0","Units",,,10,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","ISL","Iceland","2000","2000","PC","Percentage","0","Units",,,10,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","ISL","Iceland","2005","2005","PC","Percentage","0","Units",,,11,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","ISL","Iceland","2010","2010","PC","Percentage","0","Units",,,9,,
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","1980","1980","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","1990","1990","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","2011","2011","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,0.73,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","2013","2013","PC","Percentage","0","Units",,,0.72,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","2014","2014","PC","Percentage","0","Units",,,0.71,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,0.7,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","2016","2016","PC","Percentage","0","Units",,,0.69,,
"OTHERTR","Unspecified (other) treatment ","IRL","Ireland","2017","2017","PC","Percentage","0","Units",,,0.69,"E","Estimated value"
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","1980","1980","PC","Percentage","0","Units",,,88.800003051758,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","1990","1990","PC","Percentage","0","Units",,,34,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","2011","2011","PC","Percentage","0","Units",,,31.389999389648,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","2012","2012","PC","Percentage","0","Units",,,36.099998474121,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","2013","2013","PC","Percentage","0","Units",,,31.389999389648,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","2014","2014","PC","Percentage","0","Units",,,31.389999389648,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","2015","2015","PC","Percentage","0","Units",,,31.389999389648,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","2016","2016","PC","Percentage","0","Units",,,32.699996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","IRL","Ireland","2017","2017","PC","Percentage","0","Units",,,35.800003051758,,
"OTHERTR","Unspecified (other) treatment ","ITA","Italy","1970","1970","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","ITA","Italy","2005","2005","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","ITA","Italy","2012","2012","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","ITA","Italy","2015","2015","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","1970","1970","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","1980","1980","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","1990","1990","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2005","2005","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2011","2011","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2013","2013","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2014","2014","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","JPN","Japan","2016","2016","PC","Percentage","0","Units",,,0,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","1980","1980","PC","Percentage","0","Units",,,70,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","1990","1990","PC","Percentage","0","Units",,,56,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2000","2000","PC","Percentage","0","Units",,,38,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2005","2005","PC","Percentage","0","Units",,,30.743598937988,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2010","2010","PC","Percentage","0","Units",,,24.900001525879,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2011","2011","PC","Percentage","0","Units",,,24.199996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2012","2012","PC","Percentage","0","Units",,,23.699996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2013","2013","PC","Percentage","0","Units",,,23,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2014","2014","PC","Percentage","0","Units",,,22.400001525879,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2015","2015","PC","Percentage","0","Units",,,22.199996948242,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","JPN","Japan","2016","2016","PC","Percentage","0","Units",,,21.699996948242,,
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,0.60000002384186,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2005","2005","PC","Percentage","0","Units",,,0.5,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,0.5,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2011","2011","PC","Percentage","0","Units",,,0.60000002384186,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,0.60000002384186,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2013","2013","PC","Percentage","0","Units",,,0.00000118277967,,
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2014","2014","PC","Percentage","0","Units",,,0.68999886512756,,
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,-0.00000072456896,,
"OTHERTR","Unspecified (other) treatment ","KOR","Korea","2016","2016","PC","Percentage","0","Units",,,0,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","1990","1990","PC","Percentage","0","Units",,,67.099998474121,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2000","2000","PC","Percentage","0","Units",,,29.5,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2005","2005","PC","Percentage","0","Units",,,16.5,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2010","2010","PC","Percentage","0","Units",,,9.9000015258789,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2011","2011","PC","Percentage","0","Units",,,9.0999984741211,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2012","2012","PC","Percentage","0","Units",,,8.4000015258789,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2013","2013","PC","Percentage","0","Units",,,7.8899993896484,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2014","2014","PC","Percentage","0","Units",,,7.4599990844727,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2015","2015","PC","Percentage","0","Units",,,7.1100006103516,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","KOR","Korea","2016","2016","PC","Percentage","0","Units",,,6.7799987792969,,
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","1970","1970","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","1980","1980","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2012","2012","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2013","2013","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2014","2014","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2015","2015","PC","Percentage","0","Units",,,0,,
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2016","2016","PC","Percentage","0","Units",,,0,"E","Estimated value"
"OTHERTR","Unspecified (other) treatment ","LUX","Luxembourg","2017","2017","PC","Percentage","0","Units",,,0,"E","Estimated value"
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","LUX","Luxembourg","1990","1990","PC","Percentage","0","Units",,,9.5999984741211,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","LUX","Luxembourg","2010","2010","PC","Percentage","0","Units",,,2.9000015258789,,
"NOPUBSEWIND","Not connected to public sewerage or independent treatment","LUX","Luxembourg","2011","2011","PC","Percentage","0","Units",,,1,,
